['user_id', 'source', 'Товары для животных']
['9297fcea78', 'other', 'Товары для животных']
['4bda331e21', 'other', 'Товары для животных']
['2cfd60d855', 'context', 'Товары для животных']
['7c2fcbbb3d', 'other', 'Товары для животных']
['f216c2c005', 'other', 'Товары для животных']
['3c06c07afd', 'context', 'Товары для животных']
['be8da725ec', 'context', 'Товары для животных']
['9d46d03ea7', 'other', 'Товары для животных']
['d387c37b97', 'context', 'Товары для животных']
['a983af092a', 'other', 'Товары для животных']
['96dec226d6', 'context', 'Товары для животных']
['8f6c5ada0a', 'other', 'Товары для животных']
['a2deac6149', 'context', 'Товары для животных']
['51065f9888', 'other', 'Товары для животных']
['d392062d4a', 'other', 'Товары для животных']
['81d96c5627', 'other', 'Товары для животных']
['28c7e96ce1', 'other', 'Товары для животных']
['f13eb2474f', 'other', 'Товары для животных']
['99950ad805', 'email', 'Товары для животных']
['646efd5e65', 'other', 'Товары для животных']
['1b3d534568', 'context', 'Товары для животных']
['73f5123ab1', 'other', 'Товары для животных']
['721e6dded7', 'other', 'Товары для животных']
['4af32a3689', 'other', 'Товары для животных']
['272b041c59', 'other', 'Товары для животных']
['37b5827ec5', 'other', 'Товары для животных']
['95d0af3da7', 'other', 'Товары для животных']
['e765976fde', 'other', 'Товары для животных']
['e48c419507', 'other', 'Товары для животных']
['b522f20c89', 'email', 'Товары для животных']
['0d2e2c9cb3', 'other', 'Товары для животных']
['a1aedf4e16', 'other', 'Товары для животных']
['51eed29d75', 'other', 'Товары для животных']
['6880cc5f8e', 'other', 'Товары для животных']
['44911a5d3d', 'other', 'Товары для животных']
['0e4dfcfd90', 'context', 'Товары для животных']
['34f9798952', 'other', 'Товары для животных']
['f39e121b87', 'context', 'Товары для животных']
['e9c0c58e15', 'context', 'Товары для животных']
['0a693e25af', 'other', 'Товары для животных']
['c3d4175a8c', 'other', 'Товары для животных']
['faaf349732', 'other', 'Товары для животных']
['afef81623f', 'other', 'Товары для животных']
['618d0f6f1e', 'other', 'Товары для животных']
['de89d09715', 'context', 'Товары для животных']
['b19715ca27', 'other', 'Товары для животных']
['26fed5de21', 'other', 'Товары для животных']
['18ed717ccf', 'context', 'Товары для животных']
['af4ed14a18', 'other', 'Товары для животных']
['028702c8b8', 'context', 'Товары для животных']
['78f237401b', 'context', 'Товары для животных']
['9dfc32f05d', 'email', 'Товары для животных']
['7bfea0df69', 'context', 'Товары для животных']
['f9f8782328', 'other', 'Товары для животных']
['4974bf0c1a', 'email', 'Товары для животных']
['6d3103b550', 'other', 'Товары для животных']
['8a8bc4b0d9', 'other', 'Товары для животных']
['ddcf4b0075', 'context', 'Товары для животных']
['d7026f8cff', 'other', 'Товары для животных']
['84e65fe861', 'other', 'Товары для животных']
['2b7aa0d779', 'context', 'Товары для животных']
['5e7515e284', 'other', 'Товары для животных']
['9a25482b39', 'other', 'Товары для животных']
['a18f93a6e1', 'context', 'Товары для животных']
['b69c10558d', 'other', 'Товары для животных']
['755b9fac84', 'context', 'Товары для животных']
['283c16ebc0', 'other', 'Товары для животных']
['7cfaa1fb6f', 'other', 'Товары для животных']
['0a2344be39', 'other', 'Товары для животных']
['d2c7c6e908', 'other', 'Товары для животных']
['79134af4e5', 'email', 'Товары для животных']
['344d320035', 'context', 'Товары для животных']
['70fe195be2', 'context', 'Товары для животных']
['2d6187b8ef', 'other', 'Товары для животных']
['f5df93e4fd', 'other', 'Товары для животных']
['3afc46b4f9', 'other', 'Товары для животных']
['902dfdee27', 'other', 'Товары для животных']
['5ca98dff1f', 'other', 'Товары для животных']
['bdbc7c2d7b', 'other', 'Товары для животных']
['7f3a1afc33', 'other', 'Товары для животных']
['d91abe7e29', 'other', 'Товары для животных']
['044fbabf71', 'other', 'Товары для животных']
['cb3fd2c919', 'other', 'Товары для животных']
['802579a42d', 'other', 'Товары для животных']
['f0d7ce77cf', 'other', 'Товары для животных']
['a374594521', 'context', 'Товары для животных']
['457aa776de', 'other', 'Товары для животных']
['858e3c2c61', 'other', 'Товары для животных']
['68975a0b19', 'context', 'Товары для животных']
['19c96f00ea', 'other', 'Товары для животных']
['1dc113e5f8', 'other', 'Товары для животных']
['2cc0c5ac99', 'context', 'Товары для животных']
['c1a8041ace', 'other', 'Товары для животных']
['34f3f7b01c', 'context', 'Товары для животных']
['4bfc341fa3', 'context', 'Товары для животных']
['60593829e6', 'other', 'Товары для животных']
['5b8c84ac4a', 'context', 'Товары для животных']
['b4c815ec04', 'other', 'Товары для животных']
['be1cd41916', 'other', 'Товары для животных']
['7561bb68e5', 'email', 'Товары для животных']
['a6ba8a2a22', 'other', 'Товары для животных']
['faf2747933', 'other', 'Товары для животных']
['8985a06c75', 'context', 'Товары для животных']
['773c9eafc1', 'other', 'Товары для животных']
['5127f5419e', 'other', 'Товары для животных']
['fe41015fd9', 'other', 'Товары для животных']
['526494ad22', 'other', 'Товары для животных']
['407144ac60', 'other', 'Товары для животных']
['0294efdb61', 'other', 'Товары для животных']
['d55f965df3', 'context', 'Товары для животных']
['1ef312db42', 'email', 'Товары для животных']
['9863164d32', 'other', 'Товары для животных']
['e01b525473', 'context', 'Товары для животных']
['188ae10d95', 'other', 'Товары для животных']
['5c19ab1e55', 'other', 'Товары для животных']
['e2ed3a86ae', 'other', 'Товары для животных']
['2a21409733', 'other', 'Товары для животных']
['c5579186cf', 'other', 'Товары для животных']
['83f4a37f56', 'other', 'Товары для животных']
['4a2c35b97d', 'other', 'Товары для животных']
['3fd79b3587', 'context', 'Товары для животных']
['964fbee992', 'other', 'Товары для животных']
['e6ad5b6808', 'context', 'Товары для животных']
['95f2306567', 'other', 'Товары для животных']
['6a6659c584', 'other', 'Товары для животных']
['915d7e794f', 'context', 'Товары для животных']
['72b25d08fe', 'context', 'Товары для животных']
['10ffeb3499', 'other', 'Товары для животных']
['ead9db85ac', 'other', 'Товары для животных']
['e9923154fb', 'context', 'Товары для животных']
['6525d00323', 'other', 'Товары для животных']
['d3f00671e1', 'other', 'Товары для животных']
['9019ab4c58', 'other', 'Товары для животных']
['f9d0da8081', 'other', 'Товары для животных']
['692ad446ec', 'context', 'Товары для животных']
['0e4f78279e', 'other', 'Товары для животных']
['00c44bd37f', 'other', 'Товары для животных']
['35f8a1f3ea', 'other', 'Товары для животных']
['65e38e4e7b', 'other', 'Товары для животных']
['65dc38338a', 'context', 'Товары для животных']
['7cbcb25e8a', 'context', 'Товары для животных']
['cda2e609c8', 'other', 'Товары для животных']
['9622d4211c', 'other', 'Товары для животных']
['efc7f375aa', 'other', 'Товары для животных']
['992ac7c46c', 'other', 'Товары для животных']
['f63a253864', 'other', 'Товары для животных']
['3d9e3ae493', 'other', 'Товары для животных']
['6ecc22e8c6', 'other', 'Товары для животных']
['78015a6e9c', 'other', 'Товары для животных']
['a630049e5b', 'other', 'Товары для животных']
['2d0430fab4', 'other', 'Товары для животных']
['596691dc64', 'other', 'Товары для животных']
['0c15adf297', 'other', 'Товары для животных']
['3c376b9e64', 'other', 'Товары для животных']
['b7dc2af1c8', 'context', 'Товары для животных']
['7d8a93d387', 'other', 'Товары для животных']
['36e8a55929', 'other', 'Товары для животных']
['1d9edfbc53', 'other', 'Товары для животных']
['a27249a703', 'other', 'Товары для животных']
['aae5398b8e', 'other', 'Товары для животных']
['a76be048e6', 'other', 'Товары для животных']
['f11a1a3f07', 'other', 'Товары для животных']
['a2678a4296', 'context', 'Товары для животных']
['950a1c5e59', 'other', 'Товары для животных']
['bb933961ba', 'other', 'Товары для животных']
['d088132797', 'other', 'Товары для животных']
['6ba849e321', 'email', 'Товары для животных']
['c7f2aa6344', 'email', 'Товары для животных']
['9a6773650d', 'other', 'Товары для животных']
['74edf2a0f9', 'other', 'Товары для животных']
['2e46e89fa4', 'other', 'Товары для животных']
['9989f16bca', 'context', 'Товары для животных']
['2eab7b4a9e', 'other', 'Товары для животных']
['2ccafb4b6b', 'other', 'Товары для животных']
['8ffc6f67ac', 'context', 'Товары для животных']
['8e1f3976f5', 'context', 'Товары для животных']
['0a9dc66110', 'context', 'Товары для животных']
['b7bf1433b6', 'other', 'Товары для животных']
['81f00e8d10', 'other', 'Товары для животных']
['98b73f9eae', 'context', 'Товары для животных']
['b21df17324', 'other', 'Товары для животных']
['a28318a5ec', 'email', 'Товары для животных']
['86c44699d7', 'context', 'Товары для животных']
['261eea70ff', 'other', 'Товары для животных']
['94aeb20abe', 'context', 'Товары для животных']
['60a99e41e2', 'other', 'Товары для животных']
['37a60e2f52', 'other', 'Товары для животных']
['1a4ca1f65f', 'other', 'Товары для животных']
['a605e4627e', 'other', 'Товары для животных']
['3026dafdf1', 'other', 'Товары для животных']
['223b3fe058', 'other', 'Товары для животных']
['25c5a55828', 'other', 'Товары для животных']
['21dfd92dda', 'other', 'Товары для животных']
['1b60cfb172', 'other', 'Товары для животных']
['27eb6bf16d', 'other', 'Товары для животных']
['3acf826946', 'other', 'Товары для животных']
['009a17e161', 'context', 'Товары для животных']
['1d5b597570', 'context', 'Товары для животных']
['689d3396b4', 'other', 'Товары для животных']
['a9c80f6627', 'context', 'Товары для животных']
['ccdd6c14dd', 'other', 'Товары для животных']
['6fd6324201', 'other', 'Товары для животных']
['a06605a40a', 'email', 'Товары для животных']
['8822d17559', 'other', 'Товары для животных']
['9386c8c210', 'other', 'Товары для животных']
['ee21044266', 'other', 'Товары для животных']
['da3da64c87', 'other', 'Товары для животных']
['0e37255101', 'other', 'Товары для животных']
['7f8ddc5568', 'other', 'Товары для животных']
['715dc569d2', 'context', 'Товары для животных']
['bbd0c42b0d', 'context', 'Товары для животных']
['a575440b8f', 'other', 'Товары для животных']
['54cedb5521', 'context', 'Товары для животных']
['da858925ec', 'other', 'Товары для животных']
['8f819a867a', 'other', 'Товары для животных']
['c381f8eade', 'email', 'Товары для животных']
['604dc069c0', 'email', 'Товары для животных']
['300746ee56', 'context', 'Товары для животных']
['04865e955e', 'other', 'Товары для животных']
['014a9c7337', 'other', 'Товары для животных']
['f7deb7824c', 'other', 'Товары для животных']
['a1f065a0f7', 'context', 'Товары для животных']
['3524f0a8a9', 'other', 'Товары для животных']
['1231506fd5', 'other', 'Товары для животных']
['a445819a4c', 'other', 'Товары для животных']
['0a9684feb0', 'context', 'Товары для животных']
['ef0b2b7232', 'context', 'Товары для животных']
['fb9c6191c1', 'other', 'Товары для животных']
['876aca8487', 'other', 'Товары для животных']
['b8e876c177', 'context', 'Товары для животных']
['7d65d7f184', 'other', 'Товары для животных']
['24fc41a10e', 'other', 'Товары для животных']
['0c84985695', 'context', 'Товары для животных']
['6e173a9fb8', 'other', 'Товары для животных']
['4f30e572c4', 'other', 'Товары для животных']
['93d105246c', 'other', 'Товары для животных']
['3a878e3bbd', 'context', 'Товары для животных']
['5a9ca0bd9d', 'other', 'Товары для животных']
['a79b86666d', 'other', 'Товары для животных']
['cb126fb074', 'other', 'Товары для животных']
['5e70b45c08', 'context', 'Товары для животных']
['3c9123d468', 'other', 'Товары для животных']
['38d7d06364', 'other', 'Товары для животных']
['774e9ad72b', 'other', 'Товары для животных']
['5e3651c49e', 'other', 'Товары для животных']
['bf304f5a8f', 'other', 'Товары для животных']
['fddc3b6b58', 'other', 'Товары для животных']
['391857e54e', 'other', 'Товары для животных']
['a0923e2710', 'other', 'Товары для животных']
['1f89eae9ba', 'other', 'Товары для животных']
['3cddaeb59c', 'other', 'Товары для животных']
['106e7640bc', 'context', 'Товары для животных']
['5c4c531cb5', 'other', 'Товары для животных']
['b17e65a556', 'other', 'Товары для животных']
['ab747b00b8', 'context', 'Товары для животных']
['539c1cc092', 'context', 'Товары для животных']
['87069ccf39', 'context', 'Товары для животных']
['52fe5c078a', 'other', 'Товары для животных']
['cfe3b13427', 'other', 'Товары для животных']
['b1422fa547', 'context', 'Товары для животных']
['af10bf6613', 'other', 'Товары для животных']
['cf97ec5c66', 'other', 'Товары для животных']
['e470f47750', 'context', 'Товары для животных']
['dcdb54ff64', 'other', 'Товары для животных']
['5500015b29', 'other', 'Товары для животных']
['6d97037d36', 'context', 'Товары для животных']
['749c5b13d3', 'other', 'Товары для животных']
['ff2b137025', 'other', 'Товары для животных']
['8517059278', 'context', 'Товары для животных']
['5cf97eb8ef', 'other', 'Товары для животных']
['55af0d59c1', 'context', 'Товары для животных']
['7d5499a4f8', 'email', 'Товары для животных']
['87d8346a6a', 'context', 'Товары для животных']
['9d2509040d', 'email', 'Товары для животных']
['4dfc3f578e', 'other', 'Товары для животных']
['fc7983929a', 'context', 'Товары для животных']
['06716f9f40', 'other', 'Товары для животных']
['806ea26464', 'other', 'Товары для животных']
['a50e618445', 'other', 'Товары для животных']
['8c0c9b3256', 'other', 'Товары для животных']
['4f94b267b6', 'other', 'Товары для животных']
['dccd5254aa', 'context', 'Товары для животных']
['44865d93d0', 'context', 'Товары для животных']
['6f63558198', 'other', 'Товары для животных']
['3cb0d347a9', 'other', 'Товары для животных']
['19ae27ddf3', 'other', 'Товары для животных']
['0d08b0ddc9', 'other', 'Товары для животных']
['a939442e50', 'other', 'Товары для животных']
['4ecb811023', 'other', 'Товары для животных']
['dbda62b7c1', 'context', 'Товары для животных']
['99c795b4f9', 'other', 'Товары для животных']
['c9d30ace3f', 'other', 'Товары для животных']
['6a80943e7d', 'other', 'Товары для животных']
['7c843bda20', 'context', 'Товары для животных']
['2a7e5f9343', 'other', 'Товары для животных']
['5a3783a191', 'other', 'Товары для животных']
['9d1d5b82a0', 'other', 'Товары для животных']
['58cbc88a57', 'other', 'Товары для животных']
['58d68d213b', 'other', 'Товары для животных']
['20236c91f5', 'email', 'Товары для животных']
['98a4497ce7', 'other', 'Товары для животных']
['6b1977d103', 'other', 'Товары для животных']
['0c20b54c2c', 'other', 'Товары для животных']
['688c64c941', 'other', 'Товары для животных']
['5f24f3fb30', 'other', 'Товары для животных']
['a4f1533e93', 'other', 'Товары для животных']
['c1a8041ace', 'context', 'Товары для животных']
['d1a148f079', 'other', 'Товары для животных']
['e6e9e8957c', 'context', 'Товары для животных']
['42d03d416f', 'other', 'Товары для животных']
['cb5ee8c501', 'other', 'Товары для животных']
['1a3c7355f0', 'other', 'Товары для животных']
['a07a6dff33', 'context', 'Товары для животных']
['1ddf6a5e53', 'other', 'Товары для животных']
['b6e8f8c15f', 'other', 'Товары для животных']
['e4908e7b26', 'other', 'Товары для животных']
['57662307e0', 'other', 'Товары для животных']
['d743574c3b', 'other', 'Товары для животных']
['10f23b866d', 'context', 'Товары для животных']
['f043f8fe37', 'other', 'Товары для животных']
['7b44dc101e', 'context', 'Товары для животных']
['8553930c09', 'other', 'Товары для животных']
['6588619db1', 'context', 'Товары для животных']
['9b41b465e0', 'other', 'Товары для животных']
['ab5d4e732e', 'other', 'Товары для животных']
['87b8c5ef68', 'context', 'Товары для животных']
['d6450d3bf7', 'other', 'Товары для животных']
['55292ab8b5', 'other', 'Товары для животных']
['df77115798', 'other', 'Товары для животных']
['55ac99f08f', 'email', 'Товары для животных']
['8642affcfa', 'other', 'Товары для животных']
['4e520af666', 'email', 'Товары для животных']
['d853d1182a', 'other', 'Товары для животных']
['c471da7bda', 'other', 'Товары для животных']
['5257647e98', 'other', 'Товары для животных']
['7982f8d805', 'context', 'Товары для животных']
['9e4b7a5a21', 'email', 'Товары для животных']
['6a505e3cd9', 'other', 'Товары для животных']
['a814c63ee2', 'context', 'Товары для животных']
['ef60fc1b2d', 'other', 'Товары для животных']
['a0836636b3', 'context', 'Товары для животных']
['d96e758d71', 'context', 'Товары для животных']
['fc2a8f6cd5', 'other', 'Товары для животных']
['3f1b3511a0', 'other', 'Товары для животных']
['6bc3526dcc', 'other', 'Товары для животных']
['eb6f7b60f1', 'other', 'Товары для животных']
['7b08b1c4e4', 'other', 'Товары для животных']
['d84c90521e', 'other', 'Товары для животных']
['7045c12938', 'other', 'Товары для животных']
['b73a4389d1', 'other', 'Товары для животных']
['92377867e2', 'context', 'Товары для животных']
['6d33646e1f', 'context', 'Товары для животных']
['f3f79d7ef4', 'other', 'Товары для животных']
['071b60c6fa', 'other', 'Товары для животных']
['7e952a825d', 'other', 'Товары для животных']
['fdb8d899aa', 'other', 'Товары для животных']
['c97bc06a67', 'context', 'Товары для животных']
['a217d5b14f', 'other', 'Товары для животных']
['8be1e6a012', 'other', 'Товары для животных']
['1b79b9e80a', 'other', 'Товары для животных']
['2b2135036f', 'other', 'Товары для животных']
['a4e131072a', 'other', 'Товары для животных']
['1cdf9ebfa6', 'other', 'Товары для животных']
['b8f32aa7ad', 'other', 'Товары для животных']
['130f3589b7', 'other', 'Товары для животных']
['3b87fe1630', 'other', 'Товары для животных']
['af8ae675d3', 'context', 'Товары для животных']
['fa6a39cc50', 'other', 'Товары для животных']
['e96b6f8b77', 'context', 'Товары для животных']
['2266e44c0e', 'other', 'Товары для животных']
['938c1ba246', 'other', 'Товары для животных']
['21b00063ea', 'other', 'Товары для животных']
['adde4f27aa', 'context', 'Товары для животных']
['5402384f7b', 'other', 'Товары для животных']
['2d25d130b5', 'other', 'Товары для животных']
['31c08926ee', 'email', 'Товары для животных']
['39ae02ba9c', 'context', 'Товары для животных']
['9dd6b1d2b9', 'context', 'Товары для животных']
['5ebe69d436', 'other', 'Товары для животных']
['fcc7b16158', 'email', 'Товары для животных']
['6a1d5febb1', 'other', 'Товары для животных']
['5f9413e04d', 'other', 'Товары для животных']
['f43aae9702', 'other', 'Товары для животных']
['b30dde8c78', 'other', 'Товары для животных']
['12d756a78c', 'context', 'Товары для животных']
['5a8410e46e', 'other', 'Товары для животных']
['9e94dc8abc', 'other', 'Товары для животных']
['8b691433f9', 'other', 'Товары для животных']
['8a2004af41', 'context', 'Товары для животных']
['a3164fc648', 'other', 'Товары для животных']
['a21c3d3693', 'other', 'Товары для животных']
['281b8f37ee', 'other', 'Товары для животных']
['8b13d224bc', 'other', 'Товары для животных']
['a77f78a4ae', 'other', 'Товары для животных']
['21e1856b1f', 'context', 'Товары для животных']
['4e5e7495c0', 'context', 'Товары для животных']
['afb9a01181', 'other', 'Товары для животных']
['d5f00ac5d6', 'other', 'Товары для животных']
['86e633c01c', 'other', 'Товары для животных']
['c4b21a2793', 'context', 'Товары для животных']
['03411f8eaf', 'context', 'Товары для животных']
['c98690549e', 'other', 'Товары для животных']
['2af8049be8', 'other', 'Товары для животных']
['2f3ec4bd98', 'context', 'Товары для животных']
['ac219c07f7', 'other', 'Товары для животных']
['e2417a4749', 'context', 'Товары для животных']
['bab60500a5', 'context', 'Товары для животных']
['29586e4472', 'other', 'Товары для животных']
['0d7018e3f3', 'other', 'Товары для животных']
['df440ce7d5', 'context', 'Товары для животных']
['407a85f880', 'context', 'Товары для животных']
['9346a5c59c', 'other', 'Товары для животных']
['6d98e21a1d', 'context', 'Товары для животных']
['f4193d2835', 'other', 'Товары для животных']
['44ea43fb63', 'other', 'Товары для животных']
['540d1e2b8c', 'other', 'Товары для животных']
['04d574e6c8', 'other', 'Товары для животных']
['f549b49c24', 'other', 'Товары для животных']
['4493c0612d', 'context', 'Товары для животных']
['a05307b6a8', 'context', 'Товары для животных']
['81d2950ad6', 'context', 'Товары для животных']
['80fd44e819', 'other', 'Товары для животных']
['d482ee0b5e', 'context', 'Товары для животных']
['627a6e6c50', 'other', 'Товары для животных']
['f3fa47606c', 'other', 'Товары для животных']
['b33f78da44', 'other', 'Товары для животных']
['1c9520a542', 'context', 'Товары для животных']
['e4766596e8', 'context', 'Товары для животных']
['a16e0ba3bd', 'context', 'Товары для животных']
['5356b76db2', 'context', 'Товары для животных']
['063ef8f391', 'other', 'Товары для животных']
['ca1a4ecd24', 'other', 'Товары для животных']
['b45bfe342f', 'other', 'Товары для животных']
['4f7bfe3ece', 'email', 'Товары для животных']
['95ef2f00da', 'context', 'Товары для животных']
['62d911b30c', 'other', 'Товары для животных']
['ba2dca9b57', 'other', 'Товары для животных']
['d51784e7a3', 'context', 'Товары для животных']
['4ffd086dd7', 'context', 'Товары для животных']
['aec8794ce3', 'other', 'Товары для животных']
['6a180a4e82', 'other', 'Товары для животных']
['a19a945348', 'other', 'Товары для животных']
['2bd71003e4', 'other', 'Товары для животных']
['99712ac1c5', 'other', 'Товары для животных']
['67551e94e2', 'other', 'Товары для животных']
['96e9fb67dd', 'other', 'Товары для животных']
['99126edaff', 'context', 'Товары для животных']
['7a80c49618', 'context', 'Товары для животных']
['3b9e5989aa', 'other', 'Товары для животных']
['7cd64c1845', 'other', 'Товары для животных']
['addc3335e9', 'context', 'Товары для животных']
['f018bfc10a', 'other', 'Товары для животных']
['55d2bcf874', 'other', 'Товары для животных']
['5631f5281f', 'other', 'Товары для животных']
['41078460ca', 'context', 'Товары для животных']
['0db4000d77', 'other', 'Товары для животных']
['e84d872c6c', 'other', 'Товары для животных']
['3240c60255', 'context', 'Товары для животных']
['a490ca195d', 'other', 'Товары для животных']
['df37f6d242', 'other', 'Товары для животных']
['edce8109a5', 'other', 'Товары для животных']
['e766a5d8dd', 'other', 'Товары для животных']
['b929ee6bc1', 'other', 'Товары для животных']
['b0ee8bdc9d', 'other', 'Товары для животных']
['cab3546e75', 'other', 'Товары для животных']
['a4a08b7043', 'other', 'Товары для животных']
['5d64b2b53c', 'other', 'Товары для животных']
['e00ce901ac', 'other', 'Товары для животных']
['601c19f79f', 'other', 'Товары для животных']
['172e4f912a', 'context', 'Товары для животных']
['7066081e9e', 'other', 'Товары для животных']
['b39ba6b9e1', 'other', 'Товары для животных']
['58d67f3858', 'other', 'Товары для животных']
['587be85138', 'other', 'Товары для животных']
['ccafb5cfce', 'other', 'Товары для животных']
['3447291d9a', 'other', 'Товары для животных']
['422d2f0fe1', 'context', 'Товары для животных']
['74c5b3345d', 'other', 'Товары для животных']
['0055268bd2', 'other', 'Товары для животных']
['60a41a3438', 'other', 'Товары для животных']
['12f30c6ea7', 'other', 'Товары для животных']
['6cee7ea245', 'context', 'Товары для животных']
['6d3d4417aa', 'other', 'Товары для животных']
['5a203feb35', 'other', 'Товары для животных']
['28e5f5b7da', 'other', 'Товары для животных']
['45baf22163', 'other', 'Товары для животных']
['1776290270', 'other', 'Товары для животных']
['b834da69ff', 'other', 'Товары для животных']
['deb9379c50', 'email', 'Товары для животных']
['eb3e4542e7', 'other', 'Товары для животных']
['5d89e94138', 'other', 'Товары для животных']
['776d146650', 'other', 'Товары для животных']
['fe89894ea5', 'other', 'Товары для животных']
['72d5320292', 'other', 'Товары для животных']
['fd4510fd45', 'other', 'Товары для животных']
['6af6765eb9', 'other', 'Товары для животных']
['ac83a30ae8', 'other', 'Товары для животных']
['35582ad5ee', 'other', 'Товары для животных']
['57563e8670', 'other', 'Товары для животных']
['2cd7700863', 'context', 'Товары для животных']
['0dd3738d92', 'other', 'Товары для животных']
['75b5aa6da4', 'other', 'Товары для животных']
['08ea432c4b', 'context', 'Товары для животных']
['40d74ec64d', 'other', 'Товары для животных']
['97b74be6dd', 'context', 'Товары для животных']
['4fd0c217cc', 'context', 'Товары для животных']
['dfff73108a', 'other', 'Товары для животных']
['1ebd170452', 'other', 'Товары для животных']
['7d12b2b6a3', 'other', 'Товары для животных']
['523e10aff4', 'other', 'Товары для животных']
['b815e7377e', 'context', 'Товары для животных']
['ec01302f98', 'other', 'Товары для животных']
['5e73e60edc', 'other', 'Товары для животных']
['07160da2c8', 'email', 'Товары для животных']
['77e5992df8', 'context', 'Товары для животных']
['4669b64ffa', 'other', 'Товары для животных']
['d721513b14', 'other', 'Товары для животных']
['88a2b31442', 'other', 'Товары для животных']
['cade00998f', 'other', 'Товары для животных']
['1a77e98e6d', 'context', 'Товары для животных']
['595a40864e', 'context', 'Товары для животных']
['52dc89e86e', 'other', 'Товары для животных']
['e285254a65', 'email', 'Товары для животных']
['5fe6b62f0e', 'context', 'Товары для животных']
['345351efa7', 'other', 'Товары для животных']
['79c223a269', 'other', 'Товары для животных']
['f0a6b1702c', 'email', 'Товары для животных']
['1b57b0960c', 'email', 'Товары для животных']
['988f542a8a', 'other', 'Товары для животных']
['30e52ca109', 'other', 'Товары для животных']
['029c249d3a', 'other', 'Товары для животных']
['bda122bb10', 'context', 'Товары для животных']
['894b7cfe33', 'other', 'Товары для животных']
['fcebcd330f', 'context', 'Товары для животных']
['e166cb114e', 'other', 'Товары для животных']
['3e32434b13', 'other', 'Товары для животных']
['1449c0443a', 'other', 'Товары для животных']
['bf99e6c2f8', 'other', 'Товары для животных']
['603d526771', 'other', 'Товары для животных']
['eaabb644b9', 'other', 'Товары для животных']
['b1b08f3f97', 'email', 'Товары для животных']
['f17668a27c', 'context', 'Товары для животных']
['6356e54786', 'other', 'Товары для животных']
['44432c488e', 'other', 'Товары для животных']
['7be0b32534', 'other', 'Товары для животных']
['303c71618f', 'other', 'Товары для животных']
['e0536dc665', 'other', 'Товары для животных']
['edd8eb1c79', 'other', 'Товары для животных']
['88831c815f', 'other', 'Товары для животных']
['71fe74265a', 'context', 'Товары для животных']
['41640221fe', 'other', 'Товары для животных']
['e9a618dbe2', 'other', 'Товары для животных']
['54676288ea', 'other', 'Товары для животных']
['720919d86a', 'other', 'Товары для животных']
['8242a953dd', 'context', 'Товары для животных']
['8e1c8c672d', 'other', 'Товары для животных']
['6aa71184cf', 'None', 'Товары для животных']
['709c0629e0', 'other', 'Товары для животных']
['26c54f00a1', 'other', 'Товары для животных']
['d274cd010f', 'context', 'Товары для животных']
['10b0e6d61f', 'context', 'Товары для животных']
['b404b08b22', 'other', 'Товары для животных']
['588a1b590a', 'other', 'Товары для животных']
['9b7d762b03', 'context', 'Товары для животных']
['a84c810c3a', 'other', 'Товары для животных']
['42ee76816c', 'other', 'Товары для животных']
['4d88360dda', 'other', 'Товары для животных']
['42d7ee1c1b', 'email', 'Товары для животных']
['44b6930445', 'context', 'Товары для животных']
['aa6e726d91', 'context', 'Товары для животных']
['369958ba1b', 'None', 'Товары для животных']
['48f15755ac', 'other', 'Товары для животных']
['8972631e96', 'other', 'Товары для животных']
['cf70e7e793', 'other', 'Товары для животных']
['0248688584', 'other', 'Товары для животных']
['6e677edd33', 'context', 'Товары для животных']
['099e2d69f8', 'other', 'Товары для животных']
['9aca0f66e6', 'other', 'Товары для животных']
['198d299662', 'other', 'Товары для животных']
['8a9497c842', 'other', 'Товары для животных']
['f73de48dc6', 'context', 'Товары для животных']
['99f29d015e', 'other', 'Товары для животных']
['9971518647', 'other', 'Товары для животных']
['56df2dae7c', 'other', 'Товары для животных']
['3adf603bc5', 'other', 'Товары для животных']
['4d3da82fee', 'other', 'Товары для животных']
['563e4ab042', 'context', 'Товары для животных']
['bc61a40f4b', 'context', 'Товары для животных']
['c4740fc670', 'other', 'Товары для животных']
['caba18993d', 'other', 'Товары для животных']
['832cbcae80', 'context', 'Товары для животных']
['a631abbf5e', 'other', 'Товары для животных']
['93a9780bcf', 'other', 'Товары для животных']
['ad7336f3b2', 'context', 'Товары для животных']
['a1c037d05c', 'context', 'Товары для животных']
['aae1756422', 'other', 'Товары для животных']
['6cb093610e', 'other', 'Товары для животных']
['fc8a91fbbf', 'context', 'Товары для животных']
['89d9eaa8a4', 'other', 'Товары для животных']
['7f1acd094e', 'context', 'Товары для животных']
['fd3d033163', 'other', 'Товары для животных']
['93fe3319ac', 'context', 'Товары для животных']
['57854fff01', 'other', 'Товары для животных']
['71332c1990', 'other', 'Товары для животных']
['5b7411d3ce', 'other', 'Товары для животных']
['16e1998a0f', 'other', 'Товары для животных']
['fe8a96199c', 'other', 'Товары для животных']
['5f150540e7', 'context', 'Товары для животных']
['f50692821c', 'email', 'Товары для животных']
['7fed1b0454', 'context', 'Товары для животных']
['f1d9cc0569', 'other', 'Товары для животных']
['05a85fc8fb', 'other', 'Товары для животных']
['c5210b5e16', 'context', 'Товары для животных']
['22a4f763d6', 'context', 'Товары для животных']
['1d8e10c376', 'email', 'Товары для животных']
